"lang","word","sentiment","value"
"finnish","kuk","joy",1
"finnish","riehakas","joy",1
"finnish","kultakaivos","joy",1
"finnish","bonus","joy",1
"finnish","yltäkylläin","joy",1
"finnish","palkio","joy",1
"finnish","kukkakimpu","joy",1
"finnish","morsiam","joy",1
"finnish","morsia","joy",1
"finnish","sulhan","joy",1
"finnish","morsiusneito","joy",1
"finnish","kirkast","joy",1
"finnish","loistav","joy",1
"finnish","veljellin","joy",1
"finnish","kaver","joy",1
"finnish","bus","joy",1
"finnish","vasik","joy",1
"finnish","vilpitö","joy",1
"finnish","valloit","joy",1
"finnish","joululaulu","joy",1
"finnish","kätein","joy",1
"finnish","tuomiokirko","joy",1
"finnish","juhlitu","joy",1
"finnish","juhl","joy",1
"finnish","juhl","joy",1
"finnish","julkkis","joy",1
"finnish","taivaallin","joy",1
"finnish","seremon","joy",1
"finnish","mestar","joy",1
"finnish","laulu","joy",1
"finnish","hyväntekeväisyys -","joy",1
"finnish","hyväntekeväisyys","joy",1
"finnish","onnekas","joy",1
"finnish","eläkö","joy",1
"finnish","hyväntuulin","joy",1
"finnish","iloisuus","joy",1
"finnish","hurraav","joy",1
"finnish","pirt","joy",1
"finnish","vaal","joy",1
"finnish","lap","joy",1
"finnish","lapsuus","joy",1
"finnish","visert","joy",1
"finnish","sukl","joy",1
"finnish","kuoro","joy",1
"finnish","kuoro -","joy",1
"finnish","hihit","joy",1
"finnish","kirko","joy",1
"finnish","sivistyny","joy",1
"finnish","taput","joy",1
"finnish","klassiko","joy",1
"finnish","puhdas","joy",1
"finnish","kliima","joy",1
"finnish","läheisyys","joy",1
"finnish","sulkemin","joy",1
"finnish","pel","joy",1
"finnish","mukavuus","joy",1
"finnish","muisto","joy",1
"finnish","muistojuhl","joy",1
"finnish","kiitettäv","joy",1
"finnish","yhteys","joy",1
"finnish","seuralain","joy",1
"finnish","hyvit","joy",1
"finnish","täydennys","joy",1
"finnish","suoritetua","joy",1
"finnish","valmistumin","joy",1
"finnish","kohteliaisuus","joy",1
"finnish","sovittelu","joy",1
"finnish","itseluottamus","joy",1
"finnish","luottavain","joy",1
"finnish","onnittelu","joy",1
"finnish","tuntij","joy",1
"finnish","vihkimin","joy",1
"finnish","pitoisuus","joy",1
"finnish","kruunajais","joy",1
"finnish","kosiskelu","joy",1
"finnish","laht","joy",1
"finnish","kehto","joy",1
"finnish","kerm","joy",1
"finnish","luoda","joy",1
"finnish","crescendo","joy",1
"finnish","kruunaus","joy",1
"finnish","hala","joy",1
"finnish","tans","joy",1
"finnish","rakas","joy",1
"finnish","tytär","joy",1
"finnish","valj","joy",1
"finnish","sopimus","joy",1
"finnish","herkullin","joy",1
"finnish","ilo","joy",1
"finnish","iloin","joy",1
"finnish","ihastuttav","joy",1
"finnish","pelastus","joy",1
"finnish","demonstratiivin","joy",1
"finnish","määränp","joy",1
"finnish","hurskas","joy",1
"finnish","timant","joy",1
"finnish","päiväkirj","joy",1
"finnish","laulelm","joy",1
"finnish","nuk","joy",1
"finnish","delf","joy",1
"finnish","kyyhky","joy",1
"finnish","innokas","joy",1
"finnish","innokkuus","joy",1
"finnish","ekst","joy",1
"finnish","hurmioitunu","joy",1
"finnish","mielenylennys","joy",1
"finnish","siemensyöksy","joy",1
"finnish","riemu","joy",1
"finnish","sähköin","joy",1
"finnish","tyylikkyys","joy",1
"finnish","tyylikäs","joy",1
"finnish","korkeus","joy",1
"finnish","eliit","joy",1
"finnish","emansipaatio","joy",1
"finnish","syle","joy",1
"finnish","hurm","joy",1
"finnish","lumotu","joy",1
"finnish","lumoav","joy",1
"finnish","rohk","joy",1
"finnish","loputo","joy",1
"finnish","kihlo","joy",1
"finnish","harjoit","joy",1
"finnish","naut","joy",1
"finnish","naut","joy",1
"finnish","vala","joy",1
"finnish","valistus","joy",1
"finnish","elävöit","joy",1
"finnish","viihdyt","joy",1
"finnish","viihdyttiv","joy",1
"finnish","huvittav","joy",1
"finnish","viihd","joy",1
"finnish","innostus","joy",1
"finnish","intoilij","joy",1
"finnish","tasa-arvo","joy",1
"finnish","eroottin","joy",1
"finnish","vakiintunu","joy",1
"finnish","kunnioitus","joy",1
"finnish","ikivihr","joy",1
"finnish","ylent","joy",1
"finnish","ylev","joy",1
"finnish","erinomain","joy",1
"finnish","kiihot","joy",1
"finnish","jännittäv","joy",1
"finnish","erinomain","joy",1
"finnish","usko","joy",1
"finnish","suosik","joy",1
"finnish","saavutus","joy",1
"finnish","ruoka","joy",1
"finnish","ystäv","joy",1
"finnish","ystävällin","joy",1
"finnish","ystävyys","joy",1
"finnish","täyttymys","joy",1
"finnish","hausk","joy",1
"finnish","hyöty","joy",1
"finnish","puutarh","joy",1
"finnish","helm","joy",1
"finnish","lahj","joy",1
"finnish","pilkahdus","joy",1
"finnish","kun","joy",1
"finnish","hehku","joy",1
"finnish","jumal","joy",1
"finnish","hyvä","joy",1
"finnish","suuruus","joy",1
"finnish","vihr","joy",1
"finnish","virn","joy",1
"finnish","kasv","joy",1
"finnish","onnellisuus","joy",1
"finnish","onnellin","joy",1
"finnish","harmon","joy",1
"finnish","sato","joy",1
"finnish","taiva","joy",1
"finnish","hilp","joy",1
"finnish","vuokraus","joy",1
"finnish","harrast","joy",1
"finnish","loma","joy",1
"finnish","rehellin","joy",1
"finnish","häämatk","joy",1
"finnish","toivo","joy",1
"finnish","toiveikas","joy",1
"finnish","hala","joy",1
"finnish","tulo","joy",1
"finnish","itsenäisyys","joy",1
"finnish","perintö","joy",1
"finnish","kutsu","joy",1
"finnish","jättipot","joy",1
"finnish","matk","joy",1
"finnish","ilo","joy",1
"finnish","hypä","joy",1
"finnish","ystävällin","joy",1
"finnish","suudelm","joy",1
"finnish","kissanpentu","joy",1
"finnish","naura","joy",1
"finnish","vapaa-aik","joy",1
"finnish","vapaus","joy",1
"finnish","rakkaus","joy",1
"finnish","iha","joy",1
"finnish","rakastaj","joy",1
"finnish","uskollin","joy",1
"finnish","on","joy",1
"finnish","onnekas","joy",1
"finnish","upe","joy",1
"finnish","ihmeellin","joy",1
"finnish","iloin","joy",1
"finnish","raha","joy",1
"finnish","musiik","joy",1
"finnish","torku","joy",1
"finnish","hoiva","joy",1
"finnish","organisaatio","joy",1
"finnish","paraat","joy",1
"finnish","intohimoin","joy",1
"finnish","rauha","joy",1
"finnish","täydellin","joy",1
"finnish","piknik","joy",1
"finnish","leikkipuisto","joy",1
"finnish","miellyttäv","joy",1
"finnish","iloin","joy",1
"finnish","omist","joy",1
"finnish","voimakas","joy",1
"finnish","ylistys","joy",1
"finnish","kallisarvoin","joy",1
"finnish","edistymin","joy",1
"finnish","säteilev","joy",1
"finnish","raivoav","joy",1
"finnish","huomattav","joy",1
"finnish","resurs","joy",1
"finnish","palkinto","joy",1
"finnish","sääst","joy",1
"finnish","pist","joy",1
"finnish","sukupuol","joy",1
"finnish","osak","joy",1
"finnish","ostoks","joy",1
"finnish","täht","joy",1
"finnish","aur","joy",1
"finnish","aurinkoin","joy",1
"finnish","make","joy",1
"finnish","tarjous","joy",1
"finnish","kiittämin","joy",1
"finnish","paahtolei","joy",1
"finnish","aar","joy",1
"finnish","kohd","joy",1
"finnish","puu","joy",1
"finnish","tot","joy",1
"finnish","loma","joy",1
"finnish","eläv","joy",1
"finnish","paino","joy",1
"finnish","tyytyväin","joy",1
"finnish","valkoin","joy",1
"finnish","voittois","joy",1
"finnish","iha","joy",1
"finnish","palvon","joy",1
"finnish","nuori","joy",1
"finnish","luopu","sadness",1
"finnish","hyläty","sadness",1
"finnish","hylkäämin","sadness",1
"finnish","sieppaus","sadness",1
"finnish","abort","sadness",1
"finnish","epäonnistunu","sadness",1
"finnish","paise","sadness",1
"finnish","poissaolo","sadness",1
"finnish","pois","sadness",1
"finnish","poissaolij","sadness",1
"finnish","hyväksikäytö","sadness",1
"finnish","pohjato","sadness",1
"finnish","syvyys","sadness",1
"finnish","onnettomuus","sadness",1
"finnish","kirotu","sadness",1
"finnish","särky","sadness",1
"finnish","kipe","sadness",1
"finnish","kyykäärm","sadness",1
"finnish","tuuliaj","sadness",1
"finnish","aviorikos","sadness",1
"finnish","haitallin","sadness",1
"finnish","vastoinkäymin","sadness",1
"finnish","vaiva","sadness",1
"finnish","koettelemus","sadness",1
"finnish","loukkaus","sadness",1
"finnish","jälkimaining","sadness",1
"finnish","raskauttav","sadness",1
"finnish","tusk","sadness",1
"finnish","vaiva","sadness",1
"finnish","sairaalloin","sadness",1
"finnish","alkoholism","sadness",1
"finnish","vieraantun","sadness",1
"finnish","vieraantumin","sadness",1
"finnish","pannajulistus","sadness",1
"finnish","ankkuroint","sadness",1
"finnish","ahdistus","sadness",1
"finnish","vihamielisyys jtk koh","sadness",1
"finnish","tuhotu","sadness",1
"finnish","tuhoamin","sadness",1
"finnish","kumoamin","sadness",1
"finnish","pernaruto","sadness",1
"finnish","ihmis vihaav","sadness",1
"finnish","levottomuus","sadness",1
"finnish","apaattin","sadness",1
"finnish","apat","sadness",1
"finnish","ant","sadness",1
"finnish","umpilisäk tulehdus","sadness",1
"finnish","hedelmätö","sadness",1
"finnish","arraignment","sadness",1
"finnish","arsenik","sadness",1
"finnish","taide","sadness",1
"finnish","häpe","sadness",1
"finnish","tuhk","sadness",1
"finnish","hyökkääj","sadness",1
"finnish","salamurhaaj","sadness",1
"finnish","salamurh","sadness",1
"finnish","aterosklero","sadness",1
"finnish","julmuus","sadness",1
"finnish","surkastumin","sadness",1
"finnish","hyök","sadness",1
"finnish","vaimennus","sadness",1
"finnish","karu","sadness",1
"finnish","ruumiinavaus","sadness",1
"finnish","lumivyöry","sadness",1
"finnish","hirv","sadness",1
"finnish","suvanto","sadness",1
"finnish","bakteer","sadness",1
"finnish","huono","sadness",1
"finnish","huonost","sadness",1
"finnish","pamaus","sadness",1
"finnish","karkot maas","sadness",1
"finnish","karkot","sadness",1
"finnish","karkotus","sadness",1
"finnish","konkurs","sadness",1
"finnish","konkurs","sadness",1
"finnish","bansh","sadness",1
"finnish","karu","sadness",1
"finnish","kusip","sadness",1
"finnish","kolhiintunu","sadness",1
"finnish","taistel","sadness",1
"finnish","selkäsau","sadness",1
"finnish","kerj","sadness",1
"finnish","kerjäläin","sadness",1
"finnish","vähät","sadness",1
"finnish","surev","sadness",1
"finnish","kuolemantapaus","sadness",1
"finnish","pet","sadness",1
"finnish","petos","sadness",1
"finnish","ruumispaar","sadness",1
"finnish","kiihkoilev","sadness",1
"finnish","nartu","sadness",1
"finnish","karvaast","sadness",1
"finnish","katkeruus","sadness",1
"finnish","mus","sadness",1
"finnish","blacknes","sadness",1
"finnish","synk","sadness",1
"finnish","verenvuoto","sadness",1
"finnish","tahr","sadness",1
"finnish","vitsaus","sadness",1
"finnish","turmel","sadness",1
"finnish","sokeast","sadness",1
"finnish","sokeus","sadness",1
"finnish","saarto","sadness",1
"finnish","verenvuodatus","sadness",1
"finnish","verin","sadness",1
"finnish","sinin","sadness",1
"finnish","blues","sadness",1
"finnish","kömmähdys","sadness",1
"finnish","pom","sadness",1
"finnish","pommikon","sadness",1
"finnish","orjuus","sadness",1
"finnish","ikävystymin","sadness",1
"finnish","huolehtimat","sadness",1
"finnish","pohj","sadness",1
"finnish","hajoamin","sadness",1
"finnish","mur","sadness",1
"finnish","rik","sadness",1
"finnish","eläimellin","sadness",1
"finnish","mörkö","sadness",1
"finnish","pyly","sadness",1
"finnish","rasittav","sadness",1
"finnish","hautaamin","sadness",1
"finnish","haudatu","sadness",1
"finnish","burk","sadness",1
"finnish","hauda","sadness",1
"finnish","ruumis","sadness",1
"finnish","häk","sadness",1
"finnish","katastrof","sadness",1
"finnish","peruut","sadness",1
"finnish","syöpä","sadness",1
"finnish","vangitu","sadness",1
"finnish","vankeus","sadness",1
"finnish","ruho","sadness",1
"finnish","syöpä","sadness",1
"finnish","kardiomyopat","sadness",1
"finnish","verilöyly","sadness",1
"finnish","tapaus","sadness",1
"finnish","ruumisarku","sadness",1
"finnish","uhr","sadness",1
"finnish","kaihi","sadness",1
"finnish","katastrof","sadness",1
"finnish","hautausm","sadness",1
"finnish","mielipah","sadness",1
"finnish","kaaos","sadness",1
"finnish","maksu","sadness",1
"finnish","tukehtu","sadness",1
"finnish","koler","sadness",1
"finnish","kroonin","sadness",1
"finnish","sulkemin","sadness",1
"finnish","sume","sadness",1
"finnish","pilvin","sadness",1
"finnish","kokai","sadness",1
"finnish","pako","sadness",1
"finnish","ruumisarku","sadness",1
"finnish","kylmyys","sadness",1
"finnish","romahdus","sadness",1
"finnish","salain sopimus","sadness",1
"finnish","kooma","sadness",1
"finnish","tajuto","sadness",1
"finnish","muisto","sadness",1
"finnish","passitus","sadness",1
"finnish","kommunism","sadness",1
"finnish","kan","sadness",1
"finnish","sala","sadness",1
"finnish","huolestunu","sadness",1
"finnish","aivotärähdys","sadness",1
"finnish","tuomitsemin","sadness",1
"finnish","alentuvaisuus","sadness",1
"finnish","surunvalittelu","sadness",1
"finnish","tunnustus","sadness",1
"finnish","rajoit","sadness",1
"finnish","rajoitetu","sadness",1
"finnish","synnytys","sadness",1
"finnish","takavarikoid","sadness",1
"finnish","konflikt","sadness",1
"finnish","vihkimin","sadness",1
"finnish","konsol","sadness",1
"finnish","rajoitus","sadness",1
"finnish","saastunu","sadness",1
"finnish","tuomitu","sadness",1
"finnish","ruumis","sadness",1
"finnish","turmel","sadness",1
"finnish","cors","sadness",1
"finnish","sohv","sadness",1
"finnish","pelkur","sadness",1
"finnish","romahdus","sadness",1
"finnish","hulu","sadness",1
"finnish","tuhkaus","sadness",1
"finnish","kyyristy","sadness",1
"finnish","raajariko","sadness",1
"finnish","rujo","sadness",1
"finnish","kritiik","sadness",1
"finnish","arvost","sadness",1
"finnish","rist","sadness",1
"finnish","ristiinnaulitsemin","sadness",1
"finnish","julm","sadness",1
"finnish","julmuus","sadness",1
"finnish","murenem","sadness",1
"finnish","murskatu","sadness",1
"finnish","itk","sadness",1
"finnish","huutav","sadness",1
"finnish","kryp","sadness",1
"finnish","hankal","sadness",1
"finnish","kuppaus","sadness",1
"finnish","kirous","sadness",1
"finnish","kirotu","sadness",1
"finnish","leikkaus","sadness",1
"finnish","kys","sadness",1
"finnish","sytomegalovirus","sadness",1
"finnish","demo","sadness",1
"finnish","vah","sadness",1
"finnish","vahingonkorvaus","sadness",1
"finnish","kadotus","sadness",1
"finnish","vaara","sadness",1
"finnish","tum","sadness",1
"finnish","tumment","sadness",1
"finnish","tummennetu","sadness",1
"finnish","pimeys","sadness",1
"finnish","romut","sadness",1
"finnish","tappav","sadness",1
"finnish","kuolem","sadness",1
"finnish","romahdus","sadness",1
"finnish","velk","sadness",1
"finnish","rappeutumin","sadness",1
"finnish","rappeutunu","sadness",1
"finnish","kuolu","sadness",1
"finnish","vilp","sadness",1
"finnish","petollin","sadness",1
"finnish","pet","sadness",1
"finnish","hajoa","sadness",1
"finnish","hajoamin","sadness",1
"finnish","oletusarvo","sadness",1
"finnish","kukist","sadness",1
"finnish","vastaaj","sadness",1
"finnish","puolustuskyvytö","sadness",1
"finnish","tyhj","sadness",1
"finnish","epämuodostunu","sadness",1
"finnish","epämuodostum","sadness",1
"finnish","kuolu","sadness",1
"finnish","uhm","sadness",1
"finnish","degeneraatio","sadness",1
"finnish","halventav","sadness",1
"finnish","viive","sadness",1
"finnish","haltioitunu","sadness",1
"finnish","houretil","sadness",1
"finnish","vedenpaisumus","sadness",1
"finnish","harhakuvitelm","sadness",1
"finnish","dement","sadness",1
"finnish","kuolem","sadness",1
"finnish","purk","sadness",1
"finnish","demo","sadness",1
"finnish","demonin","sadness",1
"finnish","demonstratiivin","sadness",1
"finnish","moraal","sadness",1
"finnish","kiist","sadness",1
"finnish","läht","sadness",1
"finnish","läht","sadness",1
"finnish","lähtö","sadness",1
"finnish","riippuvuus","sadness",1
"finnish","valitettav","sadness",1
"finnish","valit","sadness",1
"finnish","karkot","sadness",1
"finnish","karkotus","sadness",1
"finnish","turmeltunu","sadness",1
"finnish","poisto","sadness",1
"finnish","masent","sadness",1
"finnish","masentunu","sadness",1
"finnish","masentav","sadness",1
"finnish","masennus","sadness",1
"finnish","masentav","sadness",1
"finnish","riistämin","sadness",1
"finnish","poikkeus","sadness",1
"finnish","halventav","sadness",1
"finnish","laskeutumin","sadness",1
"finnish","häpäisemin","sadness",1
"finnish","autiom","sadness",1
"finnish","autio","sadness",1
"finnish","hävitys","sadness",1
"finnish","epätoivo","sadness",1
"finnish","epätoivoin","sadness",1
"finnish","hirmuv","sadness",1
"finnish","määränp","sadness",1
"finnish","köyhä","sadness",1
"finnish","tuhonu","sadness",1
"finnish","tuhot","sadness",1
"finnish","poliittin vank","sadness",1
"finnish","pidättämin","sadness",1
"finnish","heike","sadness",1
"finnish","huonontunu","sadness",1
"finnish","heikkenemin","sadness",1
"finnish","tuho","sadness",1
"finnish","tuhois","sadness",1
"finnish","tuho","sadness",1
"finnish","poikkeam","sadness",1
"finnish","paholain","sadness",1
"finnish","diktatuur","sadness",1
"finnish","kuol","sadness",1
"finnish","vaikeud","sadness",1
"finnish","vaikeus","sadness",1
"finnish","ränsistyny","sadness",1
"finnish","vähent","sadness",1
"finnish","hirv","sadness",1
"finnish","vammaisuus","sadness",1
"finnish","pois","sadness",1
"finnish","vammais","sadness",1
"finnish","erimielisyys","sadness",1
"finnish","erimielisyys","sadness",1
"finnish","hyläty","sadness",1
"finnish","petä","sadness",1
"finnish","pettyny","sadness",1
"finnish","ikäv","sadness",1
"finnish","pettymys","sadness",1
"finnish","paheksun","sadness",1
"finnish","hylk","sadness",1
"finnish","hyläty","sadness",1
"finnish","tuomitsev","sadness",1
"finnish","katastrof","sadness",1
"finnish","tuhois","sadness",1
"finnish","värjäytyn","sadness",1
"finnish","epämukavuus","sadness",1
"finnish","katk","sadness",1
"finnish","irrotetu","sadness",1
"finnish","tyytymättömyys","sadness",1
"finnish","katkonaisuus","sadness",1
"finnish","lannist","sadness",1
"finnish","syrj","sadness",1
"finnish","syrjin","sadness",1
"finnish","tauti","sadness",1
"finnish","sairas","sadness",1
"finnish","aineeto","sadness",1
"finnish","häirin","sadness",1
"finnish","häpe","sadness",1
"finnish","häpäisy","sadness",1
"finnish","nyrp","sadness",1
"finnish","inho","sadness",1
"finnish","lannistu","sadness",1
"finnish","masentav","sadness",1
"finnish","epärehellin","sadness",1
"finnish","häpä","sadness",1
"finnish","pettymys","sadness",1
"finnish","inho","sadness",1
"finnish","sijo","sadness",1
"finnish","synk","sadness",1
"finnish","kauhu","sadness",1
"finnish","silpomin","sadness",1
"finnish","irtisanomin","sadness",1
"finnish","väheksy","sadness",1
"finnish","halveksiv","sadness",1
"finnish","erilaisuus","sadness",1
"finnish","kiihkoto","sadness",1
"finnish","hälvent","sadness",1
"finnish","joutun","sadness",1
"finnish","ärsyyntyny","sadness",1
"finnish","kodito","sadness",1
"finnish","esteellin","sadness",1
"finnish","disk","sadness",1
"finnish","epäkunnioittav","sadness",1
"finnish","karhunpalvelus","sadness",1
"finnish","liukenemin","sadness",1
"finnish","suun","sadness",1
"finnish","hätä","sadness",1
"finnish","häiriö","sadness",1
"finnish","häiriintyny","sadness",1
"finnish","avioero","sadness",1
"finnish","lamakau","sadness",1
"finnish","työttömyyskorvaus","sadness",1
"finnish","suru","sadness",1
"finnish","yliv","sadness",1
"finnish","tuomitu","sadness",1
"finnish","tuomiopäiv","sadness",1
"finnish","epäilys","sadness",1
"finnish","kaatumin","sadness",1
"finnish","ikäv","sadness",1
"finnish","kauhe","sadness",1
"finnish","kamal","sadness",1
"finnish","kolko","sadness",1
"finnish","hukut","sadness",1
"finnish","huumatu","sadness",1
"finnish","tyls","sadness",1
"finnish","kaatopaiko","sadness",1
"finnish","pako","sadness",1
"finnish","kääpiöityj","sadness",1
"finnish","kuolev","sadness",1
"finnish","punataut","sadness",1
"finnish","maanjäristys","sadness",1
"finnish","eliminoint","sadness",1
"finnish","laihtunu","sadness",1
"finnish","nola","sadness",1
"finnish","hämmennys","sadness",1
"finnish","veritulp","sadness",1
"finnish","hätä -","sadness",1
"finnish","tyhjyys","sadness",1
"finnish","rasit","sadness",1
"finnish","endeemin","sadness",1
"finnish","loputo","sadness",1
"finnish","endokardiit","sadness",1
"finnish","vihamielisyys","sadness",1
"finnish","orjuutetu","sadness",1
"finnish","kietoutunu","sadness",1
"finnish","epidem","sadness",1
"finnish","hautakirjoitus","sadness",1
"finnish","virh","sadness",1
"finnish","kart","sadness",1
"finnish","kunnioitus","sadness",1
"finnish","eutanas","sadness",1
"finnish","evanescenc","sadness",1
"finnish","välttely","sadness",1
"finnish","häätä","sadness",1
"finnish","häätö","sadness",1
"finnish","paha","sadness",1
"finnish","uupunu","sadness",1
"finnish","räjäht","sadness",1
"finnish","lasku","sadness",1
"finnish","linnoitus","sadness",1
"finnish","kire","sadness",1
"finnish","harm","sadness",1
"finnish","syyllisyys","sadness",1
"finnish","syyllin","sadness",1
"finnish","helvet","sadness",1
"finnish","rehellin","sadness",1
"finnish","kauhu","sadness",1
"finnish","sairaal","sadness",1
"finnish","metsästäj","sadness",1
"finnish","satut","sadness",1
"finnish","kota","sadness",1
"finnish","tulo","sadness",1
"finnish","epäpätev","sadness",1
"finnish","myöhäin","sadness",1
"finnish","löyhä","sadness",1
"finnish","jät","sadness",1
"finnish","yksinäin","sadness",1
"finnish","yksinäin","sadness",1
"finnish","menet","sadness",1
"finnish","menetety","sadness",1
"finnish","iha","sadness",1
"finnish","hulu","sadness",1
"finnish","puuttuv","sadness",1
"finnish","musiik","sadness",1
"finnish","laiminlyöty","sadness",1
"finnish","nepotism","sadness",1
"finnish","liikalihavuus","sadness",1
"finnish","peril","sadness",1
"finnish","valitusperust","sadness",1
"finnish","ryöst","sadness",1
"finnish","booli","sadness",1
"finnish","hiljain","sadness",1
"finnish","luokitus","sadness",1
"finnish","kieltäytyi","sadness",1
"finnish","pahoit","sadness",1
"finnish","poist","sadness",1
"finnish","rajoit","sadness",1
"finnish","vallankumous","sadness",1
"finnish","lause","sadness",1
"finnish","sairas","sadness",1
"finnish","synt","sadness",1
"finnish","tuhaht","sadness",1
"finnish","myötätunto","sadness",1
"finnish","irtisanomin","sadness",1
"finnish","kulkur","sadness",1
"finnish","rosk","sadness",1
"finnish","kohd","sadness",1
"finnish","haavaum","sadness",1
"finnish","perimmäin","sadness",1
"finnish","alttius","sadness",1
"finnish","loimi","sadness",1
"finnish","paino","sadness",1
"finnish","voittois","sadness",1
"finnish","peruut","sadness",1
"finnish","hylkäämin","surprise",1
"finnish","sieppaus","surprise",1
"finnish","äkillin","surprise",1
"finnish","onnettomuus","surprise",1
"finnish","satunnain","surprise",1
"finnish","vahingo","surprise",1
"finnish","kunnianosoitus","surprise",1
"finnish","edist","surprise",1
"finnish","loukkaus","surprise",1
"finnish","kauhistunu jstk","surprise",1
"finnish","hälytys","surprise",1
"finnish","hälyttäv","surprise",1
"finnish","valppaus","surprise",1
"finnish","hälytyks","surprise",1
"finnish","viehät","surprise",1
"finnish","hämmästyt","surprise",1
"finnish","hämmästyttäv","surprise",1
"finnish","väijytys","surprise",1
"finnish","enkel","surprise",1
"finnish","poikkeus","surprise",1
"finnish","ilmestys","surprise",1
"finnish","suosionosoituks","surprise",1
"finnish","taide","surprise",1
"finnish","toive","surprise",1
"finnish","ahdist","surprise",1
"finnish","arvioint","surprise",1
"finnish","hämmästyttäv","surprise",1
"finnish","hämmästys","surprise",1
"finnish","hyök","surprise",1
"finnish","lumivyöry","surprise",1
"finnish","palkinto","surprise",1
"finnish","pamaus","surprise",1
"finnish","makkar","surprise",1
"finnish","pet","surprise",1
"finnish","ym","surprise",1
"finnish","hämmennys","surprise",1
"finnish","syntymäpäiv","surprise",1
"finnish","outo","surprise",1
"finnish","räjähdys","surprise",1
"finnish","siunauks","surprise",1
"finnish","side","surprise",1
"finnish","tehokampanj","surprise",1
"finnish","verenvuodatus","surprise",1
"finnish","pom","surprise",1
"finnish","bonus","surprise",1
"finnish","tauko","surprise",1
"finnish","kirkast","surprise",1
"finnish","puk","surprise",1
"finnish","burlesk","surprise",1
"finnish","kaapel","surprise",1
"finnish","ruumis","surprise",1
"finnish","naamioint","surprise",1
"finnish","naamioitu","surprise",1
"finnish","vilpitö","surprise",1
"finnish","valloit","surprise",1
"finnish","verilöyly","surprise",1
"finnish","katastrof","surprise",1
"finnish","saalis","surprise",1
"finnish","juhl","surprise",1
"finnish","julkkis","surprise",1
"finnish","seremon","surprise",1
"finnish","mahdollisuus","surprise",1
"finnish","vaihtelev","surprise",1
"finnish","laulu","surprise",1
"finnish","eläkö","surprise",1
"finnish","hyväntuulin","surprise",1
"finnish","vaal","surprise",1
"finnish","juoni","surprise",1
"finnish","kauhukuv","surprise",1
"finnish","hihit","surprise",1
"finnish","metel","surprise",1
"finnish","kliima","surprise",1
"finnish","pel","surprise",1
"finnish","sattum","surprise",1
"finnish","hyvit","surprise",1
"finnish","täydennys","surprise",1
"finnish","kohteliaisuus","surprise",1
"finnish","piilotetu","surprise",1
"finnish","tunnustus","surprise",1
"finnish","loiht","surprise",1
"finnish","vallankaappaus","surprise",1
"finnish","romahdus","surprise",1
"finnish","kerm","surprise",1
"finnish","crescendo","surprise",1
"finnish","kruunaus","surprise",1
"finnish","uteliaisuus","surprise",1
"finnish","syklo","surprise",1
"finnish","demo","surprise",1
"finnish","valj","surprise",1
"finnish","sopimus","surprise",1
"finnish","kuolem","surprise",1
"finnish","vilp","surprise",1
"finnish","syöt","surprise",1
"finnish","uhm","surprise",1
"finnish","iloin","surprise",1
"finnish","vedenpaisumus","surprise",1
"finnish","määränp","surprise",1
"finnish","räjäht","surprise",1
"finnish","tuho","surprise",1
"finnish","tois","surprise",1
"finnish","hirv","surprise",1
"finnish","katastrof","surprise",1
"finnish","kauhu","surprise",1
"finnish","irtisanomin","surprise",1
"finnish","häiriö","surprise",1
"finnish","liukenemin","surprise",1
"finnish","hätä","surprise",1
"finnish","häiriö","surprise",1
"finnish","poikkeav","surprise",1
"finnish","harhautus","surprise",1
"finnish","avioero","surprise",1
"finnish","delf","surprise",1
"finnish","kamal","surprise",1
"finnish","dynaamin","surprise",1
"finnish","innokas","surprise",1
"finnish","maanjäristys","surprise",1
"finnish","hurmioitunu","surprise",1
"finnish","siemensyöksy","surprise",1
"finnish","sähköin","surprise",1
"finnish","saavuttamato","surprise",1
"finnish","hämmennys","surprise",1
"finnish","syle","surprise",1
"finnish","hätä -","surprise",1
"finnish","hurm","surprise",1
"finnish","elävöit","surprise",1
"finnish","viihd","surprise",1
"finnish","innostus","surprise",1
"finnish","intoilij","surprise",1
"finnish","epidem","surprise",1
"finnish","eroottin","surprise",1
"finnish","arvaamato","surprise",1
"finnish","puhj","surprise",1
"finnish","purkaus","surprise",1
"finnish","evanescenc","surprise",1
"finnish","kiihot","surprise",1
"finnish","jännittäv","surprise",1
"finnish","kokeilu","surprise",1
"finnish","räjäht","surprise",1
"finnish","räjähdys","surprise",1
"finnish","saavutus","surprise",1
"finnish","lahj","surprise",1
"finnish","pilkahdus","surprise",1
"finnish","hyvä","surprise",1
"finnish","suuruus","surprise",1
"finnish","tervehdys","surprise",1
"finnish","virn","surprise",1
"finnish","arv","surprise",1
"finnish","hap","surprise",1
"finnish","hilp","surprise",1
"finnish","häämatk","surprise",1
"finnish","toivo","surprise",1
"finnish","toiveikas","surprise",1
"finnish","kauhu","surprise",1
"finnish","illuusio","surprise",1
"finnish","itsenäisyys","surprise",1
"finnish","perintö","surprise",1
"finnish","kutsu","surprise",1
"finnish","jättipot","surprise",1
"finnish","ääliö","surprise",1
"finnish","suudelm","surprise",1
"finnish","suuremp","surprise",1
"finnish","naura","surprise",1
"finnish","jät","surprise",1
"finnish","vapaa-aik","surprise",1
"finnish","vapaus","surprise",1
